16.657017,-37.983044,56.877445,-114.46426,64.94114,-8.791204,-1.5987139,-89.37967,-1.1807342,91.71294,60.265636,86.91989,-26.57968,61.44059,-46.5907,105.94075,39.68894,82.06909,52.2885,59.127316,31.617046,-36.261265,13.062543,-147.48259,-20.274904,-79.04864,-3.2818108,2.387816,55.43751,11.488136,-43.797115,41.209393,-93.87634,90.04848,-64.380486,-22.90495,25.500233,-7.625712,47.85464,-49.755028,-88.1987,90.94768,-1.3844097,-9.44998,43.268475,82.65988,101.37271,-6.57657,-95.43685,-11.978098,18.639883,20.305336,1.9011135,-44.70324,-18.126759,11.58607,123.34825,8.527977,-97.08541,-66.717445,-45.90425,17.022411,-8.190427,-59.09803,-17.7161,51.705738,100.5884,-19.478731,-1.1208972,18.859694,-7.2052836,7.7891464,49.221443,-77.10984,40.95451,-1.2331699,-103.82856,47.47656,-72.06614,-84.72285,57.425663,49.636463,-13.957389,56.993587,91.527435,69.42591,-15.953413,30.762623,168.13573,114.62749,-14.495409,74.89572,20.930367,35.875946,33.163425,-34.712856,-47.00562,12.582376,-36.49134,45.342052,1.0
0.6972841,-15.242129,16.54148,-25.440277,12.531205,-2.4662926,2.8680036,-16.991247,-8.092977,25.285635,13.850504,27.052212,-9.074921,10.518595,-12.74657,35.008343,17.758219,12.89979,13.399656,15.283073,-2.6818032,-2.2831163,12.733597,-30.771423,0.8070894,-16.496565,-3.2040157,2.1759112,15.794573,4.488277,-7.0804615,8.406356,-21.330244,13.959082,-14.036953,-8.648054,8.451975,-3.916737,15.009555,-19.640198,-17.228102,24.546602,-4.1637783,-8.218753,7.4523554,22.373535,22.3865,2.524255,-21.1912,4.645972,5.098811,8.597345,-4.5027494,-11.764556,1.2072569,-1.6583833,39.081253,-2.6790519,-17.695383,-19.914528,-7.024228,2.261788,0.27594593,-11.445312,-3.604472,17.042501,20.339514,-5.894219,-2.3925073,3.519613,-2.4098709,1.9821981,12.106719,-17.329979,9.34435,-6.140603,-22.783619,7.485692,-8.728776,-22.612679,17.078983,6.720552,1.292615,12.8292675,25.756657,20.240967,-6.1933284,2.6760647,29.792467,24.52652,-10.503728,21.256783,7.3624864,6.3293033,17.957182,0.43727198,-17.125444,7.008978,-13.623618,13.616215,1.0
20.250135,-230.28342,263.2216,-469.87372,254.17552,3.2428007,-28.32334,-352.14212,-70.29292,356.82498,206.36725,384.22125,-164.3811,199.91656,-113.41754,414.71994,182.7146,300.5958,218.91805,154.63417,101.2808,-112.93229,93.4835,-582.74347,-57.932865,-312.4188,-36.808765,38.45848,215.94249,111.47269,-139.19524,157.85797,-323.52808,305.46524,-250.46498,-86.35205,91.36642,-19.523653,234.75902,-143.71452,-290.69635,362.6611,-36.27681,-113.23715,118.88461,312.82727,397.62756,-26.93996,-357.6683,-21.116869,64.94509,160.11716,2.201329,-227.04684,-32.468792,14.012189,418.0726,8.2275715,-348.12067,-242.57622,-105.01434,84.07221,-59.485207,-210.72827,-116.72341,232.84923,377.98932,-98.918724,-55.166233,110.74534,-7.932027,12.461967,244.12617,-344.5377,152.52158,-47.921936,-330.23804,180.2195,-237.03804,-360.11078,250.51834,152.39401,-26.38885,113.59073,328.00455,297.4632,-81.423546,111.07221,631.8889,373.619,-52.150143,307.08795,50.263855,99.836876,174.66006,-73.51437,-143.63506,122.38903,-142.71448,134.12201,1.0
20.05658,-36.46398,50.155285,-79.395775,41.39754,5.765497,3.472315,-66.63545,-19.965414,68.830696,57.329086,76.15282,-23.243546,54.241646,-33.1338,91.44486,29.918863,61.92164,39.82544,22.343859,29.735573,-25.470606,3.4351106,-103.09925,-13.069949,-63.314457,2.8078895,8.123258,35.517067,26.382504,-27.645752,25.646046,-62.94395,75.10765,-44.834667,-20.53972,15.152213,-9.182384,48.362892,-17.69849,-58.148643,84.71853,-13.788983,-6.9916945,25.233288,38.749226,77.8199,-11.948059,-68.353065,0.5561439,16.797262,22.840967,3.5336597,-43.66351,0.6751406,8.4411545,75.84177,4.9516654,-70.17145,-51.504173,-28.498865,15.361644,-12.983467,-47.177177,-17.533056,36.460407,79.61081,-20.94432,-12.879214,21.747356,-1.0211744,10.814485,56.66821,-80.331795,33.796463,-10.310727,-68.260345,31.212515,-58.123173,-72.39072,40.730465,43.809296,-0.20863824,40.725937,60.511692,65.30517,-11.872451,12.086468,134.54166,85.96739,-14.609831,61.2624,10.145425,24.784575,15.67911,-21.036821,-26.279274,-4.243516,-20.515488,25.745714,1.0
1.7943038,-33.681286,37.85733,-77.67897,45.066586,2.2245116,7.6262407,-50.28129,-28.94412,58.907406,27.622337,58.0251,-24.936846,34.425484,-36.79094,70.09618,34.339993,57.257187,16.69165,32.34122,7.0684767,-20.842422,29.423952,-94.56093,8.382578,-52.34557,-15.527259,16.890738,32.12372,15.823995,-8.191249,28.562235,-52.075485,42.097473,-43.118633,-1.1147454,6.426735,-21.30192,33.517017,-43.112812,-48.205917,60.626564,-4.192553,1.7544332,27.733149,55.590645,59.818184,-5.98688,-54.84341,10.98463,16.659403,29.531412,-7.6373854,-24.08024,-5.6418033,0.07396582,76.126,-11.159502,-54.858604,-37.551857,-7.4179792,0.92764497,-8.227131,-28.596167,-10.284375,34.553604,64.62896,-29.558905,-17.682043,22.808516,-0.25770414,8.037991,44.509567,-45.828873,27.101248,-2.7902942,-72.557106,27.62332,-47.355774,-60.890625,35.526993,31.192846,1.9241378,30.739119,63.607502,53.223465,-10.433342,9.373492,103.9831,65.92766,-23.712626,54.538273,12.30967,19.790041,44.304073,-3.6413314,-27.424599,23.395466,-32.73562,26.135183,1.0
11.730365,-29.198877,26.099115,-62.123066,29.531832,-5.3589983,-4.838012,-45.724987,-7.1051044,33.60232,29.383894,45.24365,-20.751537,36.20617,-22.491453,47.835907,30.26639,38.0642,16.242477,31.953466,9.84415,-18.435438,17.26224,-73.44906,-4.955902,-35.017216,-5.7457914,4.1406455,33.380333,5.384479,-21.38797,22.179186,-33.1465,45.828636,-48.9983,4.9383216,-9.058621,-17.694962,34.87031,-20.28374,-33.27724,41.792034,3.225774,11.691469,37.607235,45.869408,42.404194,-4.15314,-39.748623,4.7114725,8.795159,23.675798,10.4149475,-30.859167,-20.255207,1.9865866,70.30633,-13.61883,-42.47908,-35.425705,-26.391788,1.5664527,-5.2699203,-10.896076,-2.0817695,16.150318,47.484077,-9.821473,-15.951512,5.475644,17.590103,2.8639603,39.803802,-41.049294,10.270897,-3.309148,-55.015896,31.772501,-46.224304,-38.898846,32.86223,17.216188,-3.4092338,50.128384,51.876842,35.02259,-20.486258,-3.9690979,94.04409,53.273697,-0.48434862,34.36402,1.8153329,18.124456,42.39204,-13.161667,-26.801338,22.233698,-10.796044,15.361888,1.0
6.457143,-15.7686405,29.20641,-44.026623,30.84538,2.3280637,-4.943179,-35.096443,-7.869552,37.109737,33.364883,32.08181,-18.199718,27.253092,-26.871695,58.041924,25.314877,39.699883,12.510051,16.131544,-0.5350799,-24.98545,13.234666,-61.43144,-0.3273428,-41.53258,-2.3391218,2.4437637,17.011692,3.665728,-17.458406,23.46924,-42.064735,37.399277,-26.35804,-14.629462,21.983923,-10.655853,22.619421,-19.66509,-27.564154,48.008835,6.6786766,-9.407641,18.702477,38.342655,47.84022,-7.886233,-35.258377,6.4701595,10.242869,9.621124,-6.9307127,-19.798279,-4.170911,6.243268,60.023384,-5.3398237,-30.91931,-29.650179,-3.4844518,-1.0382946,1.0621371,-21.151045,-13.830911,29.177507,55.280582,-15.363158,-8.355365,12.602863,2.4855263,14.548716,29.759743,-26.127445,22.646004,-10.813302,-42.524525,15.542238,-36.151043,-35.923805,32.759842,22.021622,-13.556621,25.409311,43.146564,34.73228,-4.78449,12.734358,69.19166,49.09948,-21.114162,35.255394,15.729138,15.002768,26.790949,-5.7682724,-21.696695,6.24274,-12.6563225,19.406132,1.0
18.92424,-33.43022,47.080643,-98.002075,56.440403,-7.4439387,3.5798647,-81.15563,-11.392012,82.36106,48.054077,82.72821,-26.834217,63.047935,-40.995434,95.67791,38.246437,79.777596,31.519728,45.95376,22.85987,-36.28381,15.763039,-129.82394,-15.617814,-67.65197,-8.218011,10.039116,42.156242,17.671675,-38.61926,44.83403,-73.51846,64.892685,-54.649055,-19.984274,13.500991,-10.081956,42.08558,-33.168365,-68.05455,78.016495,-3.255712,-27.333736,35.202614,68.004524,87.935486,-0.8716725,-77.25629,-0.25154203,28.223227,27.206135,-0.2378716,-43.520237,-7.737071,0.31080052,102.964226,-4.0252686,-82.28416,-60.288494,-36.494583,7.3753195,-6.4687967,-36.860115,-23.637112,40.302387,87.04316,-25.915766,-12.373718,18.545769,2.680155,2.0315065,46.00888,-72.85794,38.63606,-4.5539045,-90.81749,37.016663,-54.61152,-76.34901,51.44754,42.955338,-12.155812,38.971825,83.53219,49.95724,-24.983528,18.986387,145.89935,95.77889,-19.42845,71.4615,19.813227,24.80321,47.620663,-20.943188,-39.610077,17.025715,-28.043756,39.816257,1.0
20.047703,-55.041622,70.31491,-76.931244,51.232834,-8.14578,-5.8276706,-74.81477,-20.34075,76.33298,51.623493,85.19974,-38.848064,50.901283,-2.4251862,71.860504,37.28587,65.354065,28.344711,30.472109,14.877608,-27.67868,2.8898294,-115.0362,-21.037294,-76.64465,-14.823286,18.422611,43.20246,1.3392613,-32.871056,32.700096,-72.1358,68.44298,-50.503933,-24.362646,18.970615,3.8977473,66.666595,-20.003567,-48.76567,94.29067,-15.46656,-0.9312651,46.481537,42.80367,84.47504,-2.5529175,-71.27826,-19.032698,13.059387,38.114277,3.0673788,-31.91091,-10.505103,18.021193,88.72099,-14.156682,-70.80526,-49.09881,-22.477118,24.25557,-11.673666,-35.176006,-39.967545,42.025375,62.76303,-29.811127,-7.781654,19.628817,-8.578742,21.222471,38.565235,-68.01327,24.09121,-18.927505,-82.395706,32.452988,-61.50748,-71.84287,29.67073,45.52526,-1.1659431,51.999107,88.81092,77.07251,-9.907186,20.053858,119.62729,90.46306,-0.6295921,75.59443,13.045878,12.795467,42.491302,-32.22777,-35.013607,12.160274,-28.017538,30.846527,1.0
5.5967355,-10.763078,15.013963,-36.21908,21.664068,-10.827172,-6.6440763,-20.593609,-2.1053975,22.396074,13.420685,27.060383,-12.013456,18.02512,-9.501275,35.466557,18.828663,21.275032,16.536146,18.417812,1.1400406,-1.516729,10.168923,-39.269886,-6.394835,-18.489826,2.2738032,4.5217757,22.19503,-1.1481217,-7.287381,14.21333,-28.093718,17.367111,-25.191385,1.2042181,5.8809714,0.44706172,10.456617,-21.554115,-23.091312,24.57263,-3.2348518,2.5966237,19.173965,29.900818,26.010668,-0.115214154,-26.450207,-1.636339,2.5549557,8.135462,2.9667747,-18.45192,-8.361479,-1.3071773,34.689384,3.8539362,-18.59126,-18.58041,-11.780017,8.248273,-7.5194426,-13.339365,-7.3127556,14.6874275,33.567577,1.253911,-3.9636092,11.715125,0.14417191,-0.5111509,18.043547,-25.540796,2.8073173,-0.10772121,-38.049484,9.752487,-20.280441,-19.135408,20.951672,9.423697,-2.18312,25.230967,23.946947,18.59672,-4.973425,10.846226,50.779095,35.575596,-11.806419,19.218424,-2.266945,17.835337,15.783258,-6.3514485,-13.849047,3.747595,-13.796411,10.905216,1.0
