0.05,0.0,0.0,0.0,0.06,0.1,0.13,0.0,99,-0.2,11.0,837.0,13.73,1.6927412748336792,1.0
0.03,0.0,0.0,0.0,0.05,0.12,0.16,0.05,163,-0.21212121212121213,11.0,1508.0,23.09,2.078322649002075,1.0
0.04,0.0,0.0,0.0,0.08,0.08,0.2,0.03,170,-0.6153846153846154,16.0,1659.0,17.19,2.3720412254333496,1.0
0.03,0.0,0.0,0.0,0.09,0.08,0.26,0.0,316,-0.3,21.0,3769.0,27.24,1.0034633874893188,1.0
0.03,0.0,0.0,0.0,0.07,0.09,0.15,0.0,82,-0.5,4.0,667.0,27.75,0.9759899973869324,1.0
0.05,0.0,0.0,0.0,0.1,0.12,0.16,0.07,68,-0.5555555555555556,7.0,620.0,13.29,0.9476873278617859,1.0
0.04,0.0,0.0,0.0,0.12,0.08,0.17,0.04,79,-0.4,7.0,621.0,13.71,1.0199881792068481,1.0
0.05,0.0,0.0,0.0,0.1,0.1,0.18,0.04,150,0.05263157894736842,8.0,1325.0,26.12,1.6013625860214233,1.0
0.06,0.0,0.0,0.0,0.08,0.05,0.17,0.03,48,0.2,5.0,450.0,15.8,0.8206979632377625,1.0
0.03,0.0,0.0,0.0,0.09,0.04,0.21,0.01,124,-0.6774193548387096,8.0,1066.0,23.5,1.1593011617660522,1.0
0.04,0.0,0.0,0.0,0.04,0.07,0.17,0.08,165,-0.6470588235294118,9.0,1490.0,28.33,2.028364658355713,1.0
0.03,0.0,0.0,0.0,0.04,0.07,0.2,0.03,110,-0.5555555555555556,5.0,971.0,30.2,1.1093783378601074,1.0
0.04,0.0,1.0,0.0,0.06,0.06,0.16,0.03,124,-0.10344827586206896,7.0,979.0,26.0,2.481144666671753,1.0
0.07,0.0,0.0,0.0,0.07,0.04,0.21,0.03,101,-0.5555555555555556,6.0,996.0,25.33,0.6312024593353271,1.0
0.02,0.0,0.0,0.0,0.09,0.03,0.19,0.0,74,-0.5384615384615384,6.0,615.0,16.17,1.0733801126480103,1.0
0.02,0.0,1.0,0.0,0.05,0.11,0.16,0.01,412,-0.09523809523809523,49.0,4313.0,14.67,5.528570175170898,1.0
0.03,0.0,0.0,0.0,0.08,0.11,0.16,0.03,118,-0.4666666666666667,6.0,1080.0,29.17,0.30113306641578674,1.0
0.04,0.0,0.0,0.0,0.07,0.09,0.17,0.03,77,-0.09090909090909091,7.0,623.0,14.71,1.2503163814544678,1.0
0.01,0.0,0.0,0.0,0.06,0.13,0.19,0.0,297,-0.19230769230769232,13.0,2972.0,36.77,4.56051778793335,1.0
0.06,0.0,1.0,0.0,0.03,0.09,0.16,0.05,130,-0.14285714285714285,7.0,1092.0,26.29,2.0076169967651367,1.0
0.04,0.0,0.0,0.0,0.03,0.09,0.19,0.06,137,-0.3548387096774194,11.0,1320.0,19.91,2.266016721725464,1.0
0.06,0.0,0.0,0.01,0.0,0.05,0.12,0.0,56,0.3333333333333333,6.0,511.0,14.17,1.0528565645217896,1.0
0.03,0.0,0.0,0.0,0.06,0.09,0.22,0.0,90,-0.375,7.0,715.0,18.14,1.3492542505264282,1.0
0.03,0.0,1.0,0.0,0.08,0.1,0.19,0.01,120,-0.30434782608695654,9.0,1037.0,18.89,1.2395241260528564,1.0
0.04,0.0,0.0,0.0,0.1,0.05,0.2,0.0,104,-0.7272727272727273,8.0,875.0,19.5,1.0827566385269165,1.0
0.04,0.0,0.0,0.0,0.1,0.07,0.15,0.02,133,-0.12,13.0,1120.0,14.23,2.6533923149108887,1.0
0.04,0.0,1.0,0.0,0.1,0.08,0.22,0.04,227,-0.3953488372093023,19.0,2223.0,19.42,2.0717339515686035,1.0
