0.03,0.0,0.0,0.0,0.1,0.06,0.22,0.01,107,-0.2,6.0,932.0,24.67,0.7108372449874878,-1.0
0.04,0.0,0.0,0.0,0.1,0.06,0.22,0.03,169,-0.14285714285714285,14.0,1576.0,18.29,1.5191962718963623,-1.0
0.07,0.0,0.0,0.0,0.07,0.05,0.23,0.08,150,-0.6129032258064516,12.0,1735.0,23.08,1.4289246797561646,-1.0
0.03,0.0,0.0,0.0,0.1,0.05,0.26,0.0,301,-0.1875,18.0,3654.0,32.33,1.5178107023239136,-1.0
0.08,0.0,0.0,0.0,0.05,0.07,0.15,0.05,92,-0.25,4.0,706.0,29.0,1.042015552520752,-1.0
0.07,0.0,0.0,0.0,0.09,0.08,0.15,0.05,62,0.0,5.0,576.0,18.8,0.9083641171455383,-1.0
0.08,0.0,0.0,0.0,0.09,0.04,0.14,0.11,62,-0.3333333333333333,5.0,581.0,19.6,0.995883584022522,-1.0
0.04,0.0,0.0,0.0,0.1,0.08,0.17,0.01,140,-0.4117647058823529,7.0,1303.0,30.0,1.7725902795791626,-1.0
0.04,0.0,0.0,0.0,0.08,0.13,0.2,0.01,66,0.07692307692307693,5.0,518.0,17.6,0.503595769405365,-1.0
0.09,0.0,0.0,0.0,0.09,0.02,0.26,0.03,127,-0.5862068965517241,5.0,1110.0,38.0,0.7509362101554871,-1.0
0.04,0.0,0.0,0.0,0.09,0.08,0.2,0.03,172,-0.46153846153846156,21.0,1537.0,12.33,3.703890323638916,-1.0
0.06,0.0,1.0,0.0,0.06,0.06,0.17,0.02,119,0.0,9.0,974.0,17.78,0.7593830227851868,-1.0
0.02,0.0,0.0,0.0,0.06,0.13,0.14,0.01,132,-0.09090909090909091,10.0,1119.0,18.3,2.348099708557129,-1.0
0.1,0.0,0.0,0.0,0.09,0.03,0.23,0.1,95,0.1111111111111111,6.0,1002.0,27.0,0.5186238288879395,-1.0
0.03,0.0,0.0,0.0,0.04,0.07,0.21,0.06,84,-1.0,5.0,621.0,19.8,1.7624131441116333,-1.0
0.03,0.0,0.0,0.0,0.06,0.11,0.22,0.0,345,0.02631578947368421,48.0,4059.0,15.42,7.229654312133789,-1.0
0.05,0.0,0.0,0.0,0.08,0.06,0.24,0.01,119,0.09090909090909091,8.0,1210.0,23.88,0.5190767645835876,-1.0
0.04,0.0,0.0,0.0,0.13,0.07,0.23,0.01,78,0.16666666666666666,6.0,602.0,17.83,1.534659743309021,-1.0
0.03,0.0,0.0,0.0,0.06,0.08,0.21,0.05,296,-0.2727272727272727,24.0,2824.0,20.46,5.003030776977539,-1.0
0.06,0.0,0.0,0.0,0.07,0.07,0.2,0.01,115,-0.6666666666666666,10.0,1151.0,19.5,0.9180853366851807,-1.0
0.05,0.0,0.0,0.0,0.04,0.1,0.18,0.09,130,-0.7037037037037037,14.0,1259.0,16.29,2.9252021312713623,-1.0
0.04,0.0,0.0,0.0,0.1,0.08,0.22,0.0,61,-0.2727272727272727,6.0,523.0,14.83,0.5734395980834961,-1.0
0.04,0.0,0.0,0.0,0.08,0.07,0.23,0.01,94,-0.75,7.0,794.0,18.43,0.6038077473640442,-1.0
0.03,0.0,0.0,0.0,0.13,0.11,0.19,0.02,135,-0.034482758620689655,6.0,1069.0,29.33,1.8319921493530273,-1.0
0.03,0.0,0.0,0.0,0.1,0.12,0.24,0.01,94,-0.5714285714285714,8.0,887.0,19.38,1.4447649717330933,-1.0
0.06,0.0,0.0,0.0,0.07,0.04,0.25,0.01,114,-0.42857142857142855,9.0,1176.0,22.0,1.9439880847930908,-1.0
0.06,0.0,0.0,0.0,0.09,0.08,0.21,0.03,230,-0.7,10.0,2302.0,37.8,2.551508903503418,-1.0
0.06,0.0,0.0,0.0,0.06,0.08,0.17,0.06,88,0.2727272727272727,6.0,889.0,25.0,1.0981608629226685,-1.0
0.04,0.0,0.0,0.0,0.08,0.03,0.25,0.02,128,-0.6,9.0,1218.0,22.56,0.8090946674346924,-1.0
0.05,0.0,0.0,0.0,0.09,0.03,0.25,0.05,61,-0.75,4.0,571.0,24.75,0.8555145263671875,-1.0
0.07,0.0,0.0,0.0,0.05,0.07,0.26,0.01,52,-0.3333333333333333,3.0,474.0,26.0,0.9295502305030823,-1.0
0.03,0.0,0.0,0.0,0.06,0.06,0.23,0.01,154,-0.5,11.0,1413.0,21.82,1.8588345050811768,-1.0
0.05,0.0,0.0,0.0,0.08,0.05,0.21,0.03,64,-0.75,5.0,623.0,20.4,0.8710774779319763,-1.0
0.04,0.0,0.0,0.0,0.09,0.06,0.2,0.02,73,0.4,6.0,783.0,21.17,0.328097939491272,-1.0
0.06,0.0,0.0,0.0,0.12,0.04,0.25,0.04,67,-0.3333333333333333,2.0,574.0,46.5,0.5329961180686951,-1.0
0.05,0.0,0.0,0.0,0.06,0.07,0.24,0.04,119,-0.15384615384615385,6.0,1052.0,27.0,0.9118354320526123,-1.0
0.05,0.0,0.0,0.0,0.07,0.07,0.2,0.0,66,0.3333333333333333,5.0,584.0,19.2,0.9991090297698975,-1.0
0.06,0.0,0.0,0.0,0.08,0.06,0.21,0.01,65,-0.6,5.0,507.0,17.4,1.0150774717330933,-1.0
0.08,0.0,0.0,0.0,0.06,0.05,0.2,0.02,86,-0.3333333333333333,5.0,845.0,27.0,1.0191147327423096,-1.0
0.04,0.0,0.0,0.0,0.1,0.03,0.2,0.1,89,0.125,8.0,722.0,15.5,1.8562343120574951,-1.0
0.06,0.0,0.0,0.0,0.1,0.06,0.23,0.01,127,-0.25,15.0,1131.0,13.4,1.3166747093200684,-1.0
0.04,0.0,0.0,0.0,0.1,0.02,0.25,0.01,130,-0.8823529411764706,4.0,1100.0,44.25,1.1815522909164429,-1.0
0.07,0.0,0.0,0.0,0.06,0.09,0.19,0.04,82,-0.6,5.0,654.0,20.2,0.5041828751564026,-1.0
0.05,0.0,0.0,0.0,0.1,0.03,0.21,0.04,160,-0.68,13.0,1626.0,21.38,3.3057174682617188,-1.0
0.06,0.0,0.0,0.0,0.11,0.04,0.28,0.05,71,-0.5,4.0,546.0,24.75,0.7258123755455017,-1.0
0.02,0.0,0.0,0.0,0.07,0.09,0.25,0.0,72,-0.5555555555555556,9.0,787.0,14.0,0.6261692643165588,-1.0
0.07,0.0,0.0,0.0,0.08,0.06,0.23,0.02,239,-0.6056338028169014,17.0,2904.0,28.88,1.7747650146484375,-1.0
0.06,0.0,0.0,0.0,0.11,0.03,0.29,0.04,68,-0.7333333333333333,5.0,593.0,20.0,0.5812480449676514,-1.0
0.03,0.0,0.0,0.0,0.08,0.06,0.2,0.05,81,-0.29411764705882354,6.0,614.0,17.0,1.6897459030151367,-1.0
0.06,0.0,0.0,0.0,0.09,0.11,0.11,0.08,65,-0.2727272727272727,4.0,394.0,19.0,1.4578132629394531,-1.0
0.06,0.0,0.0,0.0,0.05,0.06,0.22,0.05,131,-0.6842105263157895,7.0,1282.0,32.29,1.739671230316162,-1.0
0.04,0.0,0.0,0.0,0.09,0.08,0.24,0.04,52,-0.1111111111111111,4.0,340.0,16.5,0.6851159930229187,-1.0
0.02,0.0,0.0,0.0,0.09,0.08,0.21,0.0,108,0.4666666666666667,10.0,1019.0,16.8,0.7270016670227051,-1.0
0.05,0.0,0.0,0.0,0.07,0.07,0.22,0.01,164,-0.47619047619047616,18.0,1700.0,16.44,1.3877862691879272,-1.0
0.04,0.0,0.0,0.0,0.11,0.05,0.26,0.02,120,0.04,8.0,1185.0,24.75,1.332381248474121,-1.0
0.05,0.0,0.0,0.0,0.07,0.08,0.18,0.04,59,-0.3333333333333333,5.0,645.0,19.8,0.5981788039207458,-1.0
0.03,0.0,0.0,0.0,0.08,0.03,0.19,0.02,60,1.0,4.0,546.0,23.0,1.025331974029541,-1.0
0.03,0.0,0.0,0.0,0.09,0.07,0.22,0.01,363,-0.35353535353535354,18.0,4725.0,40.39,2.758396625518799,-1.0
0.04,0.0,0.0,0.0,0.07,0.06,0.2,0.04,87,-0.4,6.0,858.0,22.17,0.9383119940757751,-1.0
0.04,0.0,0.0,0.0,0.08,0.06,0.22,0.01,102,-0.7272727272727273,7.0,915.0,24.43,1.2961387634277344,-1.0
0.07,0.0,0.0,0.0,0.07,0.05,0.2,0.04,122,-0.7272727272727273,4.0,1063.0,45.75,1.5685046911239624,-1.0
0.03,0.0,0.0,0.0,0.06,0.09,0.22,0.03,272,-0.5294117647058824,26.0,3181.0,21.04,2.548311471939087,-1.0
0.04,0.0,0.0,0.0,0.08,0.04,0.29,0.02,105,-0.2631578947368421,5.0,1010.0,33.0,1.026781439781189,-1.0
0.02,0.0,0.0,0.0,0.05,0.11,0.19,0.03,56,-0.4,2.0,483.0,38.0,0.9345901012420654,-1.0
0.04,0.0,0.0,0.0,0.05,0.08,0.21,0.04,122,-0.6521739130434783,7.0,998.0,23.86,0.9831327795982361,-1.0
0.03,0.0,0.0,0.0,0.09,0.08,0.2,0.01,129,-0.25,11.0,1422.0,20.82,1.6569632291793823,-1.0
0.07,0.0,0.0,0.0,0.1,0.04,0.25,0.02,61,-1.0,4.0,529.0,22.5,0.1370166391134262,-1.0
0.02,0.0,0.0,0.0,0.09,0.08,0.19,0.03,187,-0.38461538461538464,13.0,1893.0,23.69,2.970276117324829,-1.0
0.06,0.0,0.0,0.0,0.08,0.03,0.21,0.05,147,-0.2222222222222222,13.0,1560.0,18.69,1.4150482416152954,-1.0
0.07,0.0,0.0,0.0,0.08,0.07,0.21,0.03,96,-0.4166666666666667,5.0,858.0,27.6,0.3242854177951813,-1.0
0.03,0.0,0.0,0.0,0.1,0.1,0.19,0.0,206,0.034482758620689655,17.0,1783.0,17.41,4.366136074066162,-1.0
0.05,0.0,0.0,0.0,0.03,0.11,0.2,0.04,78,-0.7142857142857143,8.0,666.0,14.25,1.244384765625,-1.0
0.05,0.0,0.0,0.0,0.06,0.06,0.17,0.14,127,-0.3333333333333333,8.0,1065.0,22.0,3.422015905380249,-1.0
0.05,0.0,0.0,0.0,0.12,0.06,0.19,0.0,105,-0.23809523809523808,5.0,930.0,30.6,0.8210484981536865,-1.0
0.06,0.0,0.0,0.0,0.07,0.09,0.24,0.02,91,-0.5789473684210527,7.0,998.0,25.29,0.569709300994873,-1.0
0.05,0.0,0.0,0.0,0.1,0.07,0.24,0.01,165,-0.6571428571428571,8.0,1480.0,29.88,1.0083826780319214,-1.0
0.04,0.0,0.0,0.0,0.09,0.09,0.19,0.01,130,-0.42857142857142855,8.0,1170.0,22.75,0.7418205142021179,-1.0
0.04,0.0,0.0,0.0,0.06,0.11,0.18,0.02,151,-0.034482758620689655,12.0,1470.0,20.25,1.6460626125335693,-1.0
0.03,0.0,0.0,0.0,0.07,0.07,0.22,0.0,89,-0.6923076923076923,8.0,805.0,16.75,1.3794341087341309,-1.0
0.05,0.0,0.0,0.0,0.09,0.05,0.23,0.03,163,-0.6296296296296297,11.0,1709.0,25.09,1.7107816934585571,-1.0
0.07,0.0,0.0,0.0,0.09,0.0,0.22,0.05,20,-1.0,2.0,127.0,10.0,0.10805856436491013,-1.0
0.05,0.0,0.0,0.0,0.06,0.06,0.27,0.05,131,-0.42857142857142855,12.0,1242.0,16.92,1.4705567359924316,-1.0
0.04,0.0,0.0,0.0,0.08,0.09,0.17,0.01,162,-0.38461538461538464,10.0,1377.0,23.6,2.7976415157318115,-1.0
0.05,0.0,0.0,0.0,0.11,0.03,0.22,0.0,68,-0.25,6.0,868.0,22.83,-0.28452667593955994,-1.0
0.08,0.0,0.0,0.0,0.04,0.06,0.21,0.06,102,-0.5384615384615384,6.0,937.0,25.17,0.11386413872241974,-1.0
0.04,0.0,0.0,0.0,0.09,0.05,0.25,0.03,133,-0.2903225806451613,11.0,1507.0,22.0,1.4944065809249878,-1.0
0.03,0.0,0.0,0.0,0.1,0.09,0.25,0.03,70,-0.06666666666666667,5.0,596.0,18.8,1.2048685550689697,-1.0
0.05,0.0,0.0,0.0,0.09,0.06,0.21,0.01,163,-0.6428571428571429,11.0,1612.0,24.82,0.8936131000518799,-1.0
0.05,0.0,0.0,0.0,0.09,0.05,0.24,0.01,92,-0.46153846153846156,5.0,846.0,27.4,1.1715420484542847,-1.0
0.04,0.0,0.0,0.0,0.08,0.06,0.23,0.01,117,-0.76,11.0,1138.0,17.82,0.7992692589759827,-1.0
0.06,0.0,0.0,0.0,0.08,0.07,0.23,0.03,121,-0.4166666666666667,6.0,1118.0,30.67,0.41951048374176025,-1.0
0.05,0.0,1.0,0.0,0.08,0.07,0.18,0.02,139,-0.3333333333333333,13.0,1230.0,15.77,1.969926118850708,-1.0
0.05,0.0,0.0,0.0,0.08,0.1,0.19,0.01,61,0.2,4.0,550.0,24.75,1.1508457660675049,-1.0
0.06,0.0,0.0,0.0,0.09,0.04,0.21,0.03,78,-0.7894736842105263,4.0,730.0,30.0,0.8854863047599792,-1.0
0.04,0.0,1.0,0.0,0.03,0.13,0.2,0.04,113,-0.47368421052631576,10.0,891.0,15.3,1.857174038887024,-1.0
0.01,0.0,0.0,0.0,0.06,0.09,0.27,0.0,73,-0.5,3.0,610.0,32.0,0.38391658663749695,-1.0
0.05,0.0,0.0,0.0,0.07,0.12,0.18,0.05,91,-0.75,7.0,808.0,19.57,2.1390380859375,-1.0
0.04,0.0,0.0,0.0,0.12,0.06,0.22,0.02,163,-0.5555555555555556,5.0,1341.0,47.8,3.124246835708618,-1.0
0.06,0.0,0.0,0.0,0.08,0.09,0.16,0.01,166,-0.2857142857142857,18.0,1882.0,17.5,2.227307081222534,-1.0
0.06,0.0,0.0,0.0,0.12,0.04,0.24,0.04,75,-1.0,6.0,753.0,19.67,0.9373771548271179,-1.0
0.05,0.0,0.0,0.0,0.09,0.04,0.28,0.05,97,-0.4666666666666667,7.0,882.0,21.14,0.4461204409599304,-1.0
0.04,0.0,0.0,0.0,0.1,0.06,0.2,0.02,212,-0.5555555555555556,12.0,2510.0,31.83,1.2848310470581055,-1.0
0.05,0.0,0.0,0.0,0.05,0.09,0.22,0.01,130,-0.5,10.0,1250.0,19.9,1.7574785947799683,-1.0
0.06,0.0,0.0,0.0,0.08,0.03,0.23,0.05,109,-0.6,10.0,1118.0,18.4,0.31015875935554504,-1.0
0.06,0.0,0.0,0.0,0.06,0.07,0.23,0.06,113,-0.5789473684210527,11.0,1073.0,17.36,1.0121452808380127,-1.0
0.07,0.0,0.0,0.0,0.11,0.05,0.22,0.04,81,-0.625,4.0,656.0,28.25,0.4426814913749695,-1.0
0.04,0.0,0.0,0.0,0.05,0.03,0.29,0.04,58,-0.5,3.0,720.0,36.67,0.47698813676834106,-1.0
0.03,0.0,0.0,0.0,0.12,0.06,0.19,0.0,12,0.3333333333333333,2.0,79.0,7.5,0.34223437309265137,-1.0
0.02,0.0,1.0,0.0,0.08,0.12,0.19,0.0,55,-0.45454545454545453,7.0,396.0,10.0,0.4737265706062317,-1.0
0.05,0.0,0.0,0.0,0.11,0.09,0.18,0.01,128,-0.25,7.0,1218.0,31.57,2.0672614574432373,-1.0
0.03,0.0,0.0,0.0,0.1,0.07,0.23,0.0,123,-0.2,9.0,1244.0,22.56,1.0062483549118042,-1.0
0.06,0.0,0.0,0.0,0.09,0.05,0.18,0.01,87,-0.375,8.0,826.0,17.0,1.1632530689239502,-1.0
0.04,0.0,0.0,0.0,0.09,0.08,0.16,0.01,115,-0.3333333333333333,7.0,1086.0,26.29,1.5759453773498535,-1.0
0.03,0.0,0.0,0.0,0.05,0.12,0.23,0.02,103,-0.3333333333333333,5.0,810.0,29.0,1.0880619287490845,-1.0
0.09,0.0,0.0,0.0,0.09,0.03,0.22,0.08,67,-0.5714285714285714,4.0,749.0,30.0,0.2954748868942261,-1.0
0.06,0.0,0.0,0.0,0.09,0.03,0.22,0.03,88,-0.5789473684210527,7.0,784.0,19.14,1.0874751806259155,-1.0
0.05,0.0,0.0,0.0,0.08,0.08,0.17,0.05,189,-0.29411764705882354,16.0,1647.0,17.94,3.3936386108398438,-1.0
0.05,0.0,0.0,0.0,0.12,0.04,0.25,0.01,98,-0.8461538461538461,5.0,933.0,32.4,0.7842808365821838,-1.0
0.04,0.0,0.0,0.0,0.07,0.07,0.23,0.02,98,-0.13043478260869565,8.0,881.0,18.38,2.1531295776367188,-1.0
0.05,0.0,0.0,0.0,0.08,0.05,0.24,0.04,74,-0.6,6.0,801.0,20.17,0.6341627836227417,-1.0
0.06,0.0,0.0,0.0,0.1,0.06,0.18,0.01,139,-0.034482758620689655,11.0,1373.0,20.18,0.49949562549591064,-1.0
0.03,0.0,0.0,0.0,0.12,0.09,0.2,0.07,162,-0.5384615384615384,14.0,1771.0,21.29,3.4359493255615234,-1.0
0.05,0.0,0.0,0.0,0.07,0.07,0.17,0.04,111,-0.8260869565217391,5.0,1177.0,37.4,1.104010820388794,-1.0
0.03,0.0,0.0,0.0,0.14,0.03,0.28,0.01,93,-0.46153846153846156,8.0,903.0,17.75,-0.28181931376457214,-1.0
0.06,0.0,0.0,0.0,0.06,0.06,0.23,0.03,139,-0.22580645161290322,10.0,1371.0,22.8,0.9120338559150696,-1.0
0.05,0.0,0.0,0.0,0.14,0.05,0.26,0.02,116,-0.36,7.0,1257.0,30.0,0.9066532254219055,-1.0
0.06,0.0,0.0,0.0,0.14,0.09,0.23,0.0,63,-0.5555555555555556,4.0,668.0,26.25,0.31154099106788635,-1.0
0.03,0.0,0.0,0.0,0.08,0.08,0.19,0.08,348,-0.4153846153846154,22.0,3845.0,27.27,5.571864128112793,-1.0
0.05,0.0,0.0,0.0,0.06,0.08,0.2,0.09,145,-0.13043478260869565,12.0,1401.0,18.5,0.5871722102165222,-1.0
0.05,0.0,0.0,0.0,0.1,0.1,0.15,0.05,59,0.3333333333333333,6.0,606.0,16.17,0.8990319967269897,-1.0
0.05,0.0,0.0,0.0,0.07,0.07,0.2,0.02,207,-0.56,17.0,2548.0,24.0,1.9008784294128418,-1.0
0.05,0.0,1.0,0.0,0.06,0.1,0.21,0.03,179,-0.4857142857142857,26.0,1540.0,10.27,3.0332040786743164,-1.0
0.06,0.0,0.0,0.0,0.19,0.03,0.21,0.05,47,-0.42857142857142855,6.0,443.0,12.0,1.2890087366104126,-1.0
0.03,0.0,0.0,0.0,0.07,0.12,0.18,0.02,224,-0.2972972972972973,20.0,2305.0,18.55,1.0675442218780518,-1.0
0.06,0.0,0.0,0.0,0.08,0.02,0.2,0.03,66,-0.3333333333333333,8.0,543.0,12.12,1.0766562223434448,-1.0
0.04,0.0,0.0,0.0,0.1,0.07,0.18,0.04,109,-0.5294117647058824,7.0,890.0,20.71,1.169482707977295,-1.0
0.06,0.0,0.0,0.0,0.09,0.05,0.2,0.02,117,-0.6923076923076923,8.0,1181.0,24.5,1.3269224166870117,-1.0
0.04,0.0,0.0,0.0,0.08,0.06,0.25,0.04,95,-0.5238095238095238,5.0,816.0,28.8,0.899060070514679,-1.0
0.07,0.0,0.0,0.0,0.08,0.05,0.21,0.05,58,-1.0,3.0,566.0,29.0,0.5634704232215881,-1.0
0.04,0.0,0.0,0.0,0.09,0.1,0.21,0.01,102,-0.5652173913043478,7.0,980.0,23.14,0.7302337884902954,-1.0
0.07,0.0,0.0,0.0,0.08,0.06,0.21,0.06,200,-0.2765957446808511,17.0,2217.0,22.35,1.7289389371871948,-1.0
0.04,0.0,0.0,0.0,0.06,0.08,0.25,0.03,88,-0.6,6.0,830.0,23.17,1.058425784111023,-1.0
0.08,0.0,0.0,0.0,0.09,0.03,0.21,0.03,130,-0.48148148148148145,8.0,1178.0,24.5,0.7149743437767029,-1.0
0.03,0.0,0.0,0.0,0.1,0.1,0.2,0.0,75,-0.5384615384615384,4.0,598.0,24.25,0.5948725342750549,-1.0
0.05,0.0,0.0,0.0,0.04,0.06,0.19,0.02,139,-0.5,6.0,1142.0,33.33,0.9620451331138611,-1.0
0.04,0.0,0.0,0.0,0.08,0.04,0.25,0.0,155,-0.48717948717948717,9.0,1535.0,28.78,-0.3901764750480652,-1.0
0.05,0.0,0.0,0.0,0.07,0.11,0.16,0.01,191,0.18518518518518517,15.0,2027.0,23.27,2.182173252105713,-1.0
0.04,0.0,0.0,0.0,0.08,0.08,0.23,0.03,262,-0.5849056603773585,25.0,3218.0,21.08,3.252490520477295,-1.0
0.06,0.0,0.0,0.0,0.06,0.04,0.22,0.04,118,-0.45454545454545453,8.0,1261.0,25.25,0.9681037068367004,-1.0
0.05,0.0,0.0,0.0,0.11,0.06,0.25,0.03,52,-0.3333333333333333,2.0,385.0,33.0,0.314131498336792,-1.0
0.04,0.0,0.0,0.0,0.1,0.06,0.23,0.01,142,-0.7142857142857143,9.0,1391.0,27.0,1.504827857017517,-1.0
0.06,0.0,0.0,0.0,0.1,0.05,0.23,0.01,85,-0.4117647058823529,6.0,886.0,25.17,0.8298372626304626,-1.0
0.04,0.0,0.0,0.0,0.07,0.05,0.22,0.03,85,-0.7777777777777778,4.0,816.0,31.75,0.5497943758964539,-1.0
0.04,0.0,0.0,0.0,0.1,0.03,0.22,0.08,110,-0.45454545454545453,6.0,1048.0,31.17,2.075861930847168,-1.0
0.07,0.0,0.0,0.0,0.07,0.06,0.2,0.03,66,-0.6363636363636364,4.0,579.0,25.0,0.8740655779838562,-1.0
0.05,0.0,0.0,0.0,0.08,0.02,0.24,0.05,75,-0.42857142857142855,4.0,647.0,27.5,0.6511917114257812,-1.0
0.1,0.0,0.0,0.0,0.09,0.03,0.2,0.05,76,-0.3333333333333333,7.0,717.0,16.57,0.8343279957771301,-1.0
0.02,0.0,0.0,0.0,0.1,0.1,0.22,0.0,209,-0.4358974358974359,12.0,2023.0,27.5,2.5363497734069824,-1.0
0.08,0.0,0.0,0.0,0.04,0.08,0.2,0.01,85,-0.6923076923076923,6.0,863.0,24.83,0.35849058628082275,-1.0
0.06,0.0,0.0,0.0,0.12,0.03,0.2,0.02,83,-0.42857142857142855,5.0,844.0,27.2,0.4579402804374695,-1.0
0.04,0.0,0.0,0.0,0.0,0.0,0.26,0.05,15,-1.0,2.0,119.0,9.0,0.11785223335027695,-1.0
0.07,0.0,0.0,0.0,0.08,0.05,0.2,0.02,95,-0.25,6.0,989.0,28.5,1.455000400543213,-1.0
0.05,0.0,0.0,0.0,0.08,0.08,0.19,0.06,99,-0.38461538461538464,8.0,889.0,19.62,1.902494192123413,-1.0
0.07,0.0,0.0,0.0,0.1,0.1,0.13,0.0,25,-1.0,2.0,178.0,14.0,0.3643369674682617,-1.0
0.05,0.0,0.0,0.0,0.09,0.04,0.19,0.02,94,-0.2727272727272727,9.0,815.0,15.22,1.4775639772415161,-1.0
0.01,0.0,0.0,0.0,0.07,0.12,0.19,0.04,221,-0.5471698113207547,14.0,2179.0,24.86,2.3367154598236084,-1.0
0.04,0.0,0.0,0.0,0.09,0.03,0.3,0.01,87,-0.6,4.0,939.0,40.25,0.7770554423332214,-1.0
0.04,0.0,0.0,0.0,0.07,0.1,0.23,0.05,122,-0.7647058823529411,6.0,1227.0,32.17,1.3010751008987427,-1.0
0.03,0.0,0.0,0.0,0.09,0.09,0.19,0.02,175,-0.52,15.0,1534.0,16.73,2.032503843307495,-1.0
0.07,0.0,0.0,0.0,0.07,0.04,0.2,0.05,131,-0.5384615384615384,10.0,1271.0,21.6,1.3441330194473267,-1.0
